"kategorie","poi_id","name","laengengrad","breitengrad","adresse","plz","ort","access","fee","wheelchair","opening_hours","operator","beschreibung","solar_anzahl_werte","solar_durchschnitt_april_bis_september_w_m2","solar_median_april_bis_september_w_m2","solar_minimum_w_m2","solar_minimum_zeitpunkt","solar_maximum_w_m2","solar_maximum_zeitpunkt","link_komplexe_karte_popup","solar_0401_08_w_m2","solar_0401_09_w_m2","solar_0401_10_w_m2","solar_0401_11_w_m2","solar_0401_12_w_m2","solar_0401_13_w_m2","solar_0401_14_w_m2","solar_0401_15_w_m2","solar_0401_16_w_m2","solar_0401_17_w_m2","solar_0401_18_w_m2","solar_0401_19_w_m2","solar_0401_20_w_m2","solar_0415_08_w_m2","solar_0415_09_w_m2","solar_0415_10_w_m2","solar_0415_11_w_m2","solar_0415_12_w_m2","solar_0415_13_w_m2","solar_0415_14_w_m2","solar_0415_15_w_m2","solar_0415_16_w_m2","solar_0415_17_w_m2","solar_0415_18_w_m2","solar_0415_19_w_m2","solar_0415_20_w_m2","solar_0501_08_w_m2","solar_0501_09_w_m2","solar_0501_10_w_m2","solar_0501_11_w_m2","solar_0501_12_w_m2","solar_0501_13_w_m2","solar_0501_14_w_m2","solar_0501_15_w_m2","solar_0501_16_w_m2","solar_0501_17_w_m2","solar_0501_18_w_m2","solar_0501_19_w_m2","solar_0501_20_w_m2","solar_0515_08_w_m2","solar_0515_09_w_m2","solar_0515_10_w_m2","solar_0515_11_w_m2","solar_0515_12_w_m2","solar_0515_13_w_m2","solar_0515_14_w_m2","solar_0515_15_w_m2","solar_0515_16_w_m2","solar_0515_17_w_m2","solar_0515_18_w_m2","solar_0515_19_w_m2","solar_0515_20_w_m2","solar_0601_08_w_m2","solar_0601_09_w_m2","solar_0601_10_w_m2","solar_0601_11_w_m2","solar_0601_12_w_m2","solar_0601_13_w_m2","solar_0601_14_w_m2","solar_0601_15_w_m2","solar_0601_16_w_m2","solar_0601_17_w_m2","solar_0601_18_w_m2","solar_0601_19_w_m2","solar_0601_20_w_m2","solar_0615_08_w_m2","solar_0615_09_w_m2","solar_0615_10_w_m2","solar_0615_11_w_m2","solar_0615_12_w_m2","solar_0615_13_w_m2","solar_0615_14_w_m2","solar_0615_15_w_m2","solar_0615_16_w_m2","solar_0615_17_w_m2","solar_0615_18_w_m2","solar_0615_19_w_m2","solar_0615_20_w_m2","solar_0701_08_w_m2","solar_0701_09_w_m2","solar_0701_10_w_m2","solar_0701_11_w_m2","solar_0701_12_w_m2","solar_0701_13_w_m2","solar_0701_14_w_m2","solar_0701_15_w_m2","solar_0701_16_w_m2","solar_0701_17_w_m2","solar_0701_18_w_m2","solar_0701_19_w_m2","solar_0701_20_w_m2","solar_0715_08_w_m2","solar_0715_09_w_m2","solar_0715_10_w_m2","solar_0715_11_w_m2","solar_0715_12_w_m2","solar_0715_13_w_m2","solar_0715_14_w_m2","solar_0715_15_w_m2","solar_0715_16_w_m2","solar_0715_17_w_m2","solar_0715_18_w_m2","solar_0715_19_w_m2","solar_0715_20_w_m2","solar_0801_08_w_m2","solar_0801_09_w_m2","solar_0801_10_w_m2","solar_0801_11_w_m2","solar_0801_12_w_m2","solar_0801_13_w_m2","solar_0801_14_w_m2","solar_0801_15_w_m2","solar_0801_16_w_m2","solar_0801_17_w_m2","solar_0801_18_w_m2","solar_0801_19_w_m2","solar_0801_20_w_m2","solar_0815_08_w_m2","solar_0815_09_w_m2","solar_0815_10_w_m2","solar_0815_11_w_m2","solar_0815_12_w_m2","solar_0815_13_w_m2","solar_0815_14_w_m2","solar_0815_15_w_m2","solar_0815_16_w_m2","solar_0815_17_w_m2","solar_0815_18_w_m2","solar_0815_19_w_m2","solar_0815_20_w_m2","solar_0901_08_w_m2","solar_0901_09_w_m2","solar_0901_10_w_m2","solar_0901_11_w_m2","solar_0901_12_w_m2","solar_0901_13_w_m2","solar_0901_14_w_m2","solar_0901_15_w_m2","solar_0901_16_w_m2","solar_0901_17_w_m2","solar_0901_18_w_m2","solar_0901_19_w_m2","solar_0901_20_w_m2","solar_0915_08_w_m2","solar_0915_09_w_m2","solar_0915_10_w_m2","solar_0915_11_w_m2","solar_0915_12_w_m2","solar_0915_13_w_m2","solar_0915_14_w_m2","solar_0915_15_w_m2","solar_0915_16_w_m2","solar_0915_17_w_m2","solar_0915_18_w_m2","solar_0915_19_w_m2","solar_0915_20_w_m2"
"Sitzbank","bench-192","","8.801110","49.395478","","","","","","","","","","156","501.133","544.253","0","01.04. 19:00","1014.001","01.06. 12:00","https://kfg-gis-2026.github.io/web-map/?lng=8.801110&lat=49.395478&z=16.50&ansicht=komplex&lang=de&poi=bench-192&skipIntro=1","94.52","617.905","789.005","898.682","936.341","898.682","789.005","114.116","405.62","65.164","25.839","0","0","103.808","664.5","831.62","938.422","975.053","938.422","831.62","664.5","455.558","77.923","42.562","0","0","111.309","125.376","862.574","965.556","1000.844","965.556","862.574","701.031","497.779","88.898","57.632","18.895","0","115.542","127.79","877.144","976.873","1011.03","976.873","877.144","720.473","522.609","308.56","67.165","31.678","0","118.383","732.315","884.282","980.917","1014.001","980.917","884.282","732.315","539.863","330.105","74.364","41.623","0","119.234","735.267","885.113","980.363","1012.97","980.363","885.113","735.267","545.313","337.722","76.935","45.299","9.838","118.821","733.075","882.888","978.122","1010.724","978.122","882.888","733.075","543.192","335.761","76.363","44.634","0","117.255","726.257","878.08","974.638","1007.699","974.638","878.08","726.257","534.067","324.83","72.822","39.845","0","113.583","126.088","865.955","965.429","999.502","965.429","865.955","709.731","512.58","299.745","64.57","28.741","0","108.735","123.111","847.387","949.871","984.995","949.871","847.387","686.691","484.718","85.976","54.35","15.265","0","100.065","643.801","809.806","915.975","952.399","915.975","809.806","117.36","436.653","73.614","37.674","0","0","90.289","594.477","763.903","872.61","909.948","872.61","763.903","110.375","384.773","60.422","20.62","0","0"
"Sitzbank","bench-193","","8.799953","49.392302","","","","","","","","","","156","252.627","114.505","0","01.04. 19:00","721.404","15.06. 08:00","https://kfg-gis-2026.github.io/web-map/?lng=8.799953&lat=49.392302&z=16.50&ansicht=komplex&lang=de&poi=bench-193&skipIntro=1","446.701","458.073","407.403","314.965","198.619","112.615","107.745","97.865","81.059","55.884","22.158","0","0","532.959","537.734","484.073","390.36","273.223","148.175","111.544","103.421","89.024","66.825","36.499","0","0","613.967","612.976","557.439","463.913","347.762","223.382","104.357","107.52","95.456","76.236","49.421","16.2","0","666.712","662.238","606.103","513.606","399.203","276.497","158.246","109.59","99.085","81.921","57.597","27.161","0","707.116","700.139","644","552.964","440.714","320.18","203.442","101.555","101.522","86.026","63.77","35.69","0","721.404","713.555","657.583","567.342","456.196","336.797","220.953","119.418","102.252","87.408","65.974","38.842","8.429","717.51","709.809","653.943","563.794","452.742","333.453","217.746","116.394","101.898","86.991","65.484","38.272","0","696.669","690.105","634.277","543.529","431.58","311.391","195.074","93.734","100.554","84.893","62.448","34.165","0","649.366","645.629","590.12","498.253","384.534","262.599","145.255","108.13","97.406","79.981","55.371","24.643","0","592.411","592.4","537.789","445.259","330.214","207.078","89.484","105.577","93.249","73.731","46.607","13.087","0","503.004","509.394","457.174","364.966","249.5","126.366","109.115","100.646","85.815","63.13","32.307","0","0","415.983","429.115","380.177","289.677","175.549","109.989","104.886","94.657","77.431","51.818","17.683","0","0"
"Sitzbank","bench-194","","8.799922","49.392316","","","","","","","","","","156","215.383","117.701","0","01.04. 19:00","570.255","15.06. 09:00","https://kfg-gis-2026.github.io/web-map/?lng=8.799922&lat=49.392316&z=16.50&ansicht=komplex&lang=de&poi=bench-194&skipIntro=1","281.599","287.111","257.597","206.269","143.869","115.866","110.855","100.69","83.399","57.497","22.798","0","0","364.95","369.761","340.414","289.367","226.852","161.515","100.714","106.406","91.594","68.754","37.552","0","0","448.481","452.035","422.926","372.684","310.919","245.705","183.74","110.624","98.211","78.437","50.848","16.667","0","505.896","508.431","479.639","430.325","369.611","305.153","243.21","112.753","101.946","84.286","59.26","27.945","0","551.9","553.581","525.199","476.925","417.439","354.036","292.625","113.989","104.452","88.509","65.611","36.72","0","568.901","570.255","542.099","494.338","435.468","372.631","311.598","114.255","105.204","89.931","67.879","39.963","8.672","564.948","566.349","538.225","490.499","431.674","368.899","307.952","113.942","104.839","89.502","67.374","39.377","0","541.416","543.22","514.936","466.775","407.436","344.227","283.076","113.132","103.457","87.343","64.25","35.151","0","488.959","491.687","463.097","414.046","353.67","289.641","228.248","111.251","100.218","82.29","56.97","25.354","0","428.116","431.876","403.064","353.246","292.033","227.508","166.4","108.625","95.941","75.859","47.952","13.464","0","337.554","342.556","313.576","263.12","201.424","137.16","112.265","103.552","88.292","64.952","33.24","0","0","255.124","260.587","231.435","180.851","119.536","113.164","107.914","97.389","79.667","53.313","18.193","0","0"
"Sitzbank","bench-195","","8.797246","49.395565","","","","","","","","","","156","298.312","99.202","0","01.04. 19:00","879.811","15.06. 08:00","https://kfg-gis-2026.github.io/web-map/?lng=8.797246&lat=49.395565&z=16.50&ansicht=komplex&lang=de&poi=bench-195&skipIntro=1","671.189","701.034","631.647","491.031","305.649","101.712","94.603","85.928","71.172","49.068","19.457","0","0","748.922","762.841","685.237","540.679","353.407","147.75","97.94","90.807","78.167","58.676","32.049","0","0","812.558","813.54","730.378","584.657","398.497","194.391","100.093","94.407","83.814","66.939","43.396","14.228","0","848.602","842.133","756.605","611.698","428.085","226.972","100.972","96.225","87.002","71.931","50.575","23.853","0","872.62","860.932","774.414","631.247","450.911","253.532","101.305","97.28","89.141","75.536","55.996","31.342","0","879.811","866.324","779.727","637.615","458.988","263.53","101.261","97.507","89.782","76.75","57.931","34.11","7.408","876.636","863.449","777.065","635.127","456.661","261.372","101.026","97.24","89.471","76.383","57.5","33.609","0","863.888","853.037","767.144","624.51","444.685","247.844","100.659","96.548","88.292","74.541","54.834","30.003","0","833.27","828.328","744.036","600.269","417.804","217.907","99.835","94.943","85.527","70.228","48.621","21.642","0","792.287","795.376","714.034","570.093","385.782","183.645","98.569","92.701","81.877","64.739","40.925","11.495","0","719.151","736.81","662.212","520.446","335.993","133.339","95.807","88.371","75.348","55.431","28.368","0","0","637.768","672.106","606.453","469.45","287.811","96.574","92.093","83.111","67.986","45.497","15.527","0","0"
"Sitzbank","bench-196","","8.797170","49.393650","","","","","","","","","","156","332.397","167.157","0","01.04. 19:00","868.37","01.06. 16:00","https://kfg-gis-2026.github.io/web-map/?lng=8.797170&lat=49.393650&z=16.50&ansicht=komplex&lang=de&poi=bench-196&skipIntro=1","58.266","70.346","77.448","150.846","386.424","593.92","744.029","70.346","58.266","562.035","15.928","0","0","63.991","74.34","80.179","163.545","400.669","610.723","766.582","74.34","813.903","657.269","26.236","0","0","68.615","77.287","81.941","174.81","409.82","618.954","777.191","77.287","849.843","725.304","473.468","11.646","0","71.224","78.774","82.661","181.795","413.179","619.633","777.599","865.358","863.87","758.371","540.375","19.525","0","72.975","79.638","82.933","186.901","413.862","616.76","773.254","862.942","868.37","776.891","583.376","25.656","0","73.5","79.823","82.897","188.565","413.272","614.292","769.783","859.867","867.695","781.37","596.817","322.543","6.061","73.245","79.605","82.705","187.861","412.38","613.212","768.49","858.305","865.758","778.869","593.42","27.512","0","72.28","79.039","82.404","185.003","411.364","613.668","769.516","858.424","862.802","769.769","573.766","24.56","0","70.017","77.725","81.73","178.603","408.623","613.752","770.354","77.725","853.176","744.911","522.355","17.715","0","67.028","75.89","80.694","170.769","403.564","610.569","766.695","75.89","834.439","706.113","33.502","9.408","0","61.684","72.345","78.433","158.02","391.786","598.573","751.063","72.345","789.716","625.546","23.223","0","0","55.658","68.04","75.393","144.949","376.031","579.193","724.941","68.04","55.658","37.247","12.711","0","0"
"Sitzbank","bench-197","","8.797035","49.393769","","","","","","","","","","156","442.379","370.667","0","01.04. 19:00","998.416","15.06. 12:00","https://kfg-gis-2026.github.io/web-map/?lng=8.797035&lat=49.393769&z=16.50&ansicht=komplex&lang=de&poi=bench-197&skipIntro=1","97.03","117.147","128.974","830.449","893.047","884.601","804.49","658.727","461.881","66.895","26.525","0","0","106.565","123.798","133.522","876.944","938.893","931.598","854.498","713.214","521.166","302.84","43.691","0","0","114.264","128.705","136.457","912.197","972.746","966.481","892.903","757.252","571.843","358.534","59.16","19.394","0","118.609","131.183","137.655","929.918","989.041","983.431","912.636","781.634","601.986","393.835","68.947","32.515","0","121.525","132.621","138.108","939.674","997.315","992.212","923.95","797.29","623.177","420.39","76.337","42.725","0","122.399","132.93","138.049","941.472","998.416","993.506","926.343","801.6","629.972","429.707","78.975","46.498","10.094","121.975","132.566","137.728","938.963","995.878","990.951","923.781","799.043","627.445","427.271","78.388","45.816","0","120.367","131.624","137.227","932.724","990.266","985.117","916.858","790.255","616.284","413.822","74.753","40.899","0","116.599","129.435","136.105","917.541","976.414","970.726","900.019","769.276","590.104","382.8","66.283","29.501","0","111.622","126.379","134.379","895.612","955.731","949.365","876.012","740.915","556.435","344.618","55.791","15.668","0","102.723","120.477","130.614","853.415","914.747","907.259","830.383","689.765","498.938","75.568","38.674","0","0","92.687","113.306","125.552","803.79","865.522","856.863","777.18","632.51","437.531","62.027","21.167","0","0"
"Sitzbank","bench-198","","8.761950","49.376134","","","","","","","","","","156","459.287","566.79","0","01.04. 19:00","954.932","15.06. 12:00","https://kfg-gis-2026.github.io/web-map/?lng=8.761950&lat=49.376134&z=16.50&ansicht=komplex&lang=de&poi=bench-198&skipIntro=1","429.723","599.837","723.091","788.368","791.449","733.528","620.851","465.4","101.023","69.645","27.607","0","0","498.945","666.007","786.12","849.209","851.421","793.882","682.357","527.758","110.944","83.275","45.473","0","0","561.852","723.868","839.645","900.036","901.507","845.103","736.137","133.989","118.954","94.998","61.572","20.158","0","601.619","758.965","871.015","929.221","930.247","875.078","768.721","136.565","123.474","102.079","71.758","33.816","0","631.288","784.021","892.521","948.713","949.417","895.564","791.908","138.061","126.508","107.193","79.45","44.443","0","641.482","792.114","899.031","954.342","954.932","901.707","799.32","138.382","127.418","108.915","82.196","48.371","10.455","638.405","788.999","895.903","951.216","951.822","898.627","796.289","138.003","126.976","108.395","81.585","47.661","0","622.986","775.56","883.986","940.165","940.913","887.163","783.68","137.023","125.303","105.781","77.802","42.543","0","587.653","744.512","856.293","914.407","915.511","860.594","754.678","134.747","121.382","99.663","68.985","30.678","0","544.228","705.32","820.551","880.729","882.305","826.33","718.13","131.568","116.204","91.877","58.066","16.28","0","474.132","639.877","759.27","822.113","824.513","767.6","657.184","504.298","106.945","78.671","40.251","0","0","403.618","571.728","693.833","758.667","761.962","704.912","593.812","440.785","96.504","64.58","22.032","0","0"
"Sitzbank","bench-199","","8.800590","49.391935","","","","","","","","","","156","127.378","86.349","0","01.04. 19:00","608.95","15.06. 17:00","https://kfg-gis-2026.github.io/web-map/?lng=8.800590&lat=49.391935&z=16.50&ansicht=komplex&lang=de&poi=bench-199&skipIntro=1","64.847","78.291","86.195","90.091","91.231","90.091","86.195","78.291","64.847","44.707","17.726","0","0","71.219","82.736","89.234","92.28","93.135","92.28","89.234","82.736","71.219","53.46","29.199","0","0","76.364","86.015","91.195","93.463","94.061","93.463","296.568","414.848","76.364","60.988","39.536","12.959","0","79.267","87.671","91.996","93.771","94.21","93.771","345.185","462.382","539.342","65.536","46.077","21.728","0","81.216","88.632","92.299","93.704","94.025","93.704","384.675","500.199","577.941","68.82","51.015","28.551","0","81.8","88.838","92.259","93.53","139.136","93.53","399.494","514.078","591.87","608.95","52.779","31.073","6.742","81.517","88.595","92.045","93.332","136.125","93.332","396.276","510.733","588.336","605.081","52.386","30.617","0","80.442","87.965","91.71","93.163","93.499","93.163","376.181","491.313","568.505","67.913","49.957","27.331","0","77.924","86.503","90.96","92.817","93.284","92.817","331.608","447.961","523.852","63.984","44.296","19.714","0","74.598","84.461","89.807","92.18","92.815","92.18","280.429","397.396","74.598","58.984","37.285","10.469","0","68.651","80.516","87.291","90.514","91.431","90.514","87.291","80.516","68.651","50.503","25.845","0","0","61.944","75.725","83.908","87.99","89.194","87.99","83.908","75.725","61.944","41.454","14.146","0","0"
"Sitzbank","bench-200","","8.800491","49.392016","","","","","","","","","","156","344.488","373.933","0","01.04. 19:00","770.248","15.06. 10:00","https://kfg-gis-2026.github.io/web-map/?lng=8.800491&lat=49.392016&z=16.50&ansicht=komplex&lang=de&poi=bench-200&skipIntro=1","425.8","498.951","518.936","493.017","429.622","338.492","230.961","113.203","93.764","64.642","25.631","0","0","511.319","580.585","598.276","571.113","507.037","415.164","305.9","119.63","102.977","77.299","42.219","0","0","592.362","657.102","672.474","644.589","580.841","489.706","380.725","264.649","110.416","88.184","57.167","18.738","0","645.551","706.839","720.632","692.583","629.668","539.903","432.247","316.646","114.615","94.76","66.623","31.417","0","686.575","744.848","757.382","729.433","667.611","579.539","473.698","359.407","117.432","99.508","73.764","41.283","0","701.181","758.198","770.248","742.42","681.173","593.967","489.093","375.621","118.277","101.107","76.314","44.929","9.749","697.285","754.358","766.451","738.67","677.481","590.348","485.574","372.245","117.868","100.624","75.747","44.27","0","676.141","734.542","747.195","719.385","657.743","569.907","464.382","350.526","116.314","98.198","72.234","39.519","0","628.292","689.72","703.706","675.942","613.428","524.199","417.247","302.584","112.672","92.516","64.049","28.504","0","571.009","635.811","651.409","623.952","560.847","470.583","362.736","122.124","107.863","85.286","53.911","15.137","0","481.783","551.19","569.253","542.752","479.652","389.111","281.629","116.42","99.264","73.024","37.37","0","0","395.734","468.739","489.036","463.916","401.803","312.467","121.325","109.492","89.567","59.939","20.454","0","0"
"Sitzbank","bench-201","","8.805727","49.393916","","","","","","","","","","156","413.928","121.525","0","01.04. 19:00","1001.603","01.06. 11:00","https://kfg-gis-2026.github.io/web-map/?lng=8.805727&lat=49.393916&z=16.50&ansicht=komplex&lang=de&poi=bench-201&skipIntro=1","89.266","807.013","909.059","927.884","867.414","737.65","554.56","341.268","89.266","61.542","24.402","0","0","98.037","857.104","951.362","965.645","903.331","773.65","591.424","377.882","98.037","73.591","40.195","0","0","105.12","118.406","979.787","990.233","927.321","799.541","620.603","118.406","105.12","83.955","54.427","17.842","0","109.118","120.685","991.326","999.465","936.859","811.482","636.273","120.685","109.118","90.216","63.43","29.914","0","774.18","122.009","995.151","1001.603","939.718","817.045","645.879","122.009","111.801","94.737","70.229","39.306","0","778.083","122.293","994.408","1000.249","938.81","817.466","648.247","122.293","112.605","96.259","72.656","42.777","9.287","775.653","121.958","992.165","998.083","936.721","815.461","646.347","121.958","112.215","95.799","72.116","42.15","0","767.424","121.091","988.844","995.509","933.859","811.464","640.646","121.091","110.735","93.489","68.772","37.627","0","107.269","119.078","979.737","988.258","926.153","801.429","627.058","119.078","107.269","88.079","60.979","27.141","0","102.69","116.266","963.785","974.744","912.615","785.917","608.39","116.266","102.69","81.196","51.327","14.414","0","94.503","833.194","928.182","943.403","882.326","754.252","574.099","363.29","94.503","69.521","35.579","0","0","85.27","779.139","881.894","901.819","842.956","715.377","535.139","325.58","85.27","57.063","19.473","0","0"
"Sitzbank","bench-202","","8.805574","49.393967","","","","","","","","","","156","227.692","110.292","0","01.04. 19:00","715.846","15.06. 16:00","https://kfg-gis-2026.github.io/web-map/?lng=8.805574&lat=49.393967&z=16.50&ansicht=komplex&lang=de&poi=bench-202&skipIntro=1","77.644","93.742","103.205","107.871","109.235","107.871","375.913","442.235","445.311","355.056","21.225","0","0","85.274","99.064","106.845","110.492","111.516","110.492","450.813","520.259","530.486","456.169","261.641","0","0","91.435","102.991","109.194","111.908","112.625","111.908","522.886","594.089","610.304","550.194","47.341","15.52","0","94.912","104.973","110.152","112.278","112.803","112.278","570.938","642.509","662.174","611.038","55.172","26.019","0","97.245","106.124","110.515","112.198","112.582","112.198","608.532","679.821","701.841","657.561","61.085","34.189","0","97.945","106.371","110.468","111.989","112.322","111.989","622.078","693.051","715.846","674.133","63.197","37.208","8.078","97.606","106.08","110.211","111.753","112.093","111.753","618.528","689.383","712.009","670.011","62.727","36.663","0","96.319","105.326","109.81","111.55","111.953","111.55","599.06","669.996","691.542","646.487","59.818","32.728","0","93.303","103.575","108.912","111.136","111.695","111.136","555.409","626.26","645.058","592.6","53.04","23.607","0","89.321","101.129","107.531","110.372","111.133","110.372","503.853","573.978","589.012","527.205","44.645","12.538","0","82.199","96.406","104.518","108.378","109.475","108.378","424.803","492.578","500.866","423.514","30.947","0","0","74.169","90.668","100.467","105.355","106.797","105.355","349.708","413.99","414.883","321.286","16.938","0","0"
"Sitzbank","bench-203","","8.797072","49.397655","","","","","","","","","","156","485.716","544.535","0","01.04. 19:00","914.122","15.06. 13:00","https://kfg-gis-2026.github.io/web-map/?lng=8.797072&lat=49.397655&z=16.50&ansicht=komplex&lang=de&poi=bench-203&skipIntro=1","174.406","332.307","484.207","608.698","691.125","721.711","694.806","608.993","99.97","282.271","27.331","0","0","233.675","396.83","550.03","674.519","757.041","788.579","763.861","681.525","544.969","363.875","45.019","0","0","294.353","458.906","610.776","733.422","814.831","846.708","824.16","745.922","615.145","440.746","60.958","19.989","0","336.775","500.234","649.7","770.001","849.929","881.678","860.631","785.608","659.616","491.059","71.042","33.509","0","371.222","532.503","679.04","796.708","874.947","906.351","886.536","814.409","692.865","529.896","78.657","44.028","0","384.101","544.102","689.152","805.533","882.937","914.122","894.801","823.916","704.32","543.84","81.375","47.916","10.412","381.216","541.035","685.969","802.271","879.619","910.763","891.414","820.509","700.902","540.424","80.77","47.213","0","363.599","524.316","670.478","787.886","865.942","897.224","877.336","805.178","683.645","520.744","77.025","42.147","0","324.576","486.794","635.396","755.079","834.582","866.071","844.916","769.93","644.119","475.913","68.297","30.403","0","279.853","442.415","592.859","714.475","795.18","826.653","803.992","725.927","595.612","421.989","57.487","16.15","0","214.424","374.302","525.285","648.222","729.687","760.592","735.637","653.46","517.487","337.478","39.849","0","0","95.495","309.624","458.472","580.818","661.806","691.579","664.469","579.07","95.495","255.27","21.81","0","0"
"Sitzbank","bench-204","","8.797027","49.397660","","","","","","","","","","156","497.169","604.042","0","01.04. 19:00","945.97","15.06. 11:00","https://kfg-gis-2026.github.io/web-map/?lng=8.797027&lat=49.397660&z=16.50&ansicht=komplex&lang=de&poi=bench-204&skipIntro=1","101.079","594.225","714.407","777.109","778.418","719.755","607.529","122.035","101.079","112.633","27.634","0","0","496.905","660.889","777.998","838.558","839.003","780.673","669.48","516.409","338.928","163.85","45.518","0","0","560.358","719.376","832.241","890.173","889.904","832.68","723.95","573.718","397.56","218.435","61.634","20.211","0","600.554","754.975","864.195","920.004","919.324","863.328","757.149","610.15","436.716","257.528","71.83","33.881","0","630.599","780.482","886.23","940.089","939.125","884.446","780.926","637.416","467.368","289.771","79.529","44.516","0","640.945","788.761","892.961","945.97","944.909","890.861","788.595","646.757","478.437","301.986","82.277","48.447","10.527","637.846","785.626","889.814","942.825","941.781","887.765","785.551","643.794","475.608","299.396","81.666","47.737","0","622.241","771.969","877.647","931.497","930.58","876.009","772.667","629.433","459.82","282.959","77.879","42.615","0","586.505","740.452","849.411","905.138","904.546","848.811","743.081","596.763","424.34","246.749","69.054","30.74","0","542.648","700.762","813.098","870.832","870.684","813.902","705.95","556.881","382.404","205.83","58.124","16.329","0","107.01","634.685","751.096","811.43","812.084","754.403","644.343","493.015","318.192","147.503","40.291","0","0","96.554","566.089","685.151","747.439","748.992","691.229","580.609","118.034","96.554","97.951","22.052","0","0"
"Sitzbank","bench-205","","8.808704","49.399731","","","","","","","","","","156","353.413","123.363","0","01.04. 19:00","871.502","15.06. 16:00","https://kfg-gis-2026.github.io/web-map/?lng=8.808704&lat=49.399731&z=16.50&ansicht=komplex&lang=de&poi=bench-205&skipIntro=1","58.372","70.474","77.589","81.097","346.676","558.572","716.38","790.724","751.438","40.243","15.959","0","0","64.109","74.476","80.326","83.068","364.339","578.702","742.021","827.615","809.501","48.124","26.287","0","0","68.742","77.429","82.093","84.134","377.656","590.967","756.375","849.691","848.42","732.562","484.566","11.674","0","71.356","78.92","82.814","84.413","384.332","594.845","759.745","856.506","864.789","767.86","554.25","19.568","0","73.111","79.786","83.087","84.353","387.996","594.837","758.043","856.442","871.351","788.304","599.53","25.71","0","73.637","79.972","83.052","163.147","388.641","593.552","755.656","854.322","871.502","793.537","613.834","27.98","6.083","73.382","79.753","82.859","162.314","387.618","592.34","754.23","852.627","869.429","790.891","610.265","27.57","0","72.414","79.186","82.557","83.866","385.173","591.415","753.971","851.585","865.435","780.807","589.466","24.612","0","70.147","77.869","81.882","83.554","379.336","588.51","752.03","847.246","853.579","753.826","535.51","17.754","0","67.152","76.03","80.843","82.98","370.992","582.151","745.416","836.457","832.465","712.735","458.045","9.432","0","61.797","72.478","78.577","81.479","354.976","566.041","725.954","807.715","784.668","45.462","23.268","0","0","55.758","68.163","75.53","79.205","336.071","543.587","696.979","766.512","721.149","37.314","12.735","0","0"
"Sitzbank","bench-206","","8.804224","49.402252","","","","","","","","","","156","454.422","541.043","0","01.04. 19:00","935.954","15.06. 10:00","https://kfg-gis-2026.github.io/web-map/?lng=8.804224&lat=49.402252&z=16.50&ansicht=komplex&lang=de&poi=bench-206&skipIntro=1","542.099","681.337","752.946","757.258","699.467","588.926","439.194","268.963","97.164","66.988","26.566","0","0","620.007","751.94","818.604","820.031","760.988","650.169","500.099","327.737","106.716","80.107","43.759","0","0","688.61","812.654","874.298","873.337","814.107","704.651","556.511","385.08","114.428","91.391","59.253","19.437","0","730.659","848.814","906.896","904.556","845.823","738.28","592.795","423.738","118.781","98.207","69.055","32.578","0","761.121","874.128","929.212","925.915","868.006","762.678","620.245","454.254","121.702","103.13","76.456","42.802","0","771.253","882.095","935.954","932.332","874.892","770.668","629.748","465.35","122.578","104.787","79.099","46.581","10.133","767.881","878.787","932.703","929.138","871.762","767.616","626.799","462.547","122.153","104.287","78.51","45.898","0","751.969","865.115","920.339","917.201","859.49","754.417","612.32","446.791","120.542","101.771","74.87","40.974","0","715.059","833.319","891.584","889.537","831.233","724.279","579.576","411.566","116.768","95.882","66.386","29.559","0","668.633","792.628","854.428","853.872","795.319","686.832","539.986","370.259","111.782","88.387","55.878","15.705","0","591.492","723.587","790.645","792.772","734.78","625.419","477.306","307.606","102.867","75.677","38.734","0","0","511.442","650.553","722.46","727.585","671.164","562.598","415.545","248.938","92.814","62.113","21.2","0","0"
"Sitzbank","bench-207","","8.837831","49.392296","","","","","","","","","","156","389.749","315.45","0","01.04. 19:00","915.304","15.06. 10:00","https://kfg-gis-2026.github.io/web-map/?lng=8.837831&lat=49.392296&z=16.50&ansicht=komplex&lang=de&poi=bench-207&skipIntro=1","553.137","114.973","126.58","132.301","133.975","132.301","348.147","184.905","95.23","65.653","26.032","0","0","634.872","744.718","786.66","764.927","136.771","564.871","411.488","244.911","87.801","78.507","42.879","0","0","707.343","809.111","846.349","822.64","745.152","623.994","472.073","305.419","143.885","89.563","58.061","19.032","0","752.065","848.053","882.156","857.534","780.883","661.738","512.25","347.354","185.187","96.241","67.665","31.909","0","784.679","875.768","907.363","882.291","806.849","690.085","543.526","381.234","220.032","79.713","74.918","41.928","0","795.61","884.688","915.304","890.152","815.368","699.801","554.724","393.853","233.509","92.702","77.507","45.632","9.902","792.057","881.228","911.918","886.836","812.128","696.653","551.693","390.985","230.886","90.478","76.931","44.963","0","775.05","866.363","898.155","873.288","798.083","681.613","535.43","373.648","213.188","74.043","73.364","40.137","0","735.697","831.968","866.385","842.164","766.037","647.565","498.939","335.173","174.573","93.963","65.051","28.951","0","686.446","788.44","826.05","802.927","726.271","606.214","455.705","290.866","131.778","86.62","54.754","15.374","0","605.122","715.555","758.209","737.44","134.269","540.332","389.106","225.41","72.427","74.166","37.955","0","0","521.298","111.204","123.222","129.216","130.985","129.216","325.48","166.13","90.967","60.876","20.774","0","0"
